id,title,description,user_id,folder_id,status,created_at,updated_at,desc_un_html,position,modified_at,modified_by,tags,seo_data-meta_title,seo-data-meta_description,seo-data-meta_keywords,id_folder,folder_name,description_folder,created_at_folder,updated_at_folder,category_id,visibility,position_folder,parent_folder_id,language_id,id_category,category_name,description_category,created_at_category,updated_at_category,language_id_category,slug,folder_slug,category_slug,path
240181,Working with the Ticket Details page,"<div class=""wistia_responsive_padding"" style=""padding:56.25% 0 0 0;position:relative;""><div class=""wistia_responsive_wrapper"" style=""height:100%;left:0;position:absolute;top:0;width:100%;""><iframe src=""https://fast.wistia.net/embed/iframe/4itm3ply29?videoFoam=true"" title=""Ticket details page - Freshdesk Mint Video"" frameborder=""0"" class=""wistia_embed"" name=""wistia_embed"" allowfullscreen="""" width=""100%"" height=""100%"" sandbox=""allow-scripts allow-forms allow-same-origin allow-presentation""></iframe></div></div><p><br></p><p>Increase your agents' productivity by making use of all the features Freshdesk has to offer for your helpdesk workflow. Access customer data right within that customer's ticket, reply, notify, share solution articles, and collaborate with external stakeholders right from the ticket details page in Freshdesk. Read more <a href=""https://support.freshdesk.com/a/solutions/folders/74518?utm_source=videolibrary&amp;utm_medium=portal"" rel=""noreferrer noopener"" target=""_blank"">here</a>.</p>",18784870,275395,2,2019-05-15T14:36:35+05:30,2020-09-15T22:20:22+05:30,"        Increase your agents' productivity by making use of all the features Freshdesk has to offer for your helpdesk workflow. Access customer data right within that customer's ticket, reply, notify, share solution articles, and collaborate with external stakeholders right from the ticket details page in Freshdesk. Read more here. ",2,2019-06-14T16:20:07+05:30,18784870,"2:24,Estate Omnichannel,Forest Omnichannel",,,,275395,Agent Guide,,2019-05-15T11:58:36+05:30,2019-06-14T12:23:45+05:30,161694,1,2,,6,161694,Video Library,,2019-05-15T11:57:57+05:30,2021-05-24T15:48:52+05:30,6,working-with-the-ticket-details-page,agent-guide,video-library,/freshdesk/video-library/agent-guide/working-with-the-ticket-details-page.mdx
240182,Working with Contacts & Companies,"<div class=""wistia_responsive_padding"" style=""padding:56.25% 0 0 0;position:relative;""><div class=""wistia_responsive_wrapper"" style=""height:100%;left:0;position:absolute;top:0;width:100%;""><iframe src=""https://fast.wistia.net/embed/iframe/lkdmsge2o7?videoFoam=true"" title=""Contacts and Companies - Freshdesk Mint Video"" frameborder=""0"" class=""wistia_embed"" name=""wistia_embed"" allowfullscreen="""" width=""100%"" height=""100%"" sandbox=""allow-scripts allow-forms allow-same-origin allow-presentation""></iframe></div></div><p><br></p><p>Freshdesk helps you keep track of all the customers reaching out to your helpdesk, letting you create and save them as contacts under the <strong>Customers</strong> tab. You would also be able to group specific contacts and map them to a company.</p><p><br></p><p>When a ticket is created by a new requester, a contact is automatically created in your helpdesk. These contacts can be seen in the <strong>Contacts</strong> tab.Read more <a href=""https://support.freshdesk.com/a/solutions/articles/37623-creating-companies-and-contacts?utm_source=videolibrary&amp;utm_medium=portal"" rel=""noreferrer noopener"" target=""_blank"">here</a>.</p>",18784870,275395,2,2019-05-15T14:37:03+05:30,2020-09-15T22:20:23+05:30,"        Freshdesk helps you keep track of all the customers reaching out to your helpdesk, letting you create and save them as contacts under the Customers tab. You would also be able to group specific contacts and map them to a company.     When a ticket is created by a new requester, a contact is automatically created in your helpdesk. These contacts can be seen in the Contacts tab.Read more here. ",3,2019-06-14T16:20:55+05:30,18784870,"1:57,Estate Omnichannel,Forest Omnichannel",,,,275395,Agent Guide,,2019-05-15T11:58:36+05:30,2019-06-14T12:23:45+05:30,161694,1,2,,6,161694,Video Library,,2019-05-15T11:57:57+05:30,2021-05-24T15:48:52+05:30,6,working-with-contacts--companies,agent-guide,video-library,/freshdesk/video-library/agent-guide/working-with-contacts--companies.mdx
240184,Using Canned Forms,"<div class=""wistia_responsive_padding"" style=""padding:56.25% 0 0 0;position:relative;""><div class=""wistia_responsive_wrapper"" style=""height:100%;left:0;position:absolute;top:0;width:100%;""><iframe src=""https://fast.wistia.net/embed/iframe/3scss09nhn?videoFoam=true"" title=""How to Create and Use Canned forms in Freshdesk Video"" frameborder=""0"" class=""wistia_embed"" name=""wistia_embed"" width=""100%"" height=""100%"" sandbox=""allow-scripts allow-forms allow-same-origin allow-presentation""></iframe></div></div><p><br></p><p>Requests often come in with limited information and you might end up asking a set of repetitive questions to your customers. While replying, the customer would have to copy and paste the set of questions before they begin to answer them. Using Canned forms, you can now process these requests efficiently and with ease. These readily accessible form templates are customizable and help in resolving major service requests faster. Read more <a href=""https://support.freshdesk.com/a/solutions/articles/233919-using-canned-forms-to-increase-agent-productivity?utm_source=videolibrary&amp;utm_medium=portal"" rel=""noreferrer noopener"" target=""_blank"">here</a>.</p>",18784870,275395,2,2019-05-15T15:58:20+05:30,2022-09-08T18:39:50+05:30,"        Requests often come in with limited information and you might end up asking a set of repetitive questions to your customers. While replying, the customer would have to copy and paste the set of questions before they begin to answer them. Using Canned forms, you can now process these requests efficiently and with ease. These readily accessible form templates are customizable and help in resolving major service requests faster. Read more here. ",4,2022-09-08T18:39:50+05:30,25878851,"0:40,Estate Omnichannel,Forest Omnichannel",,,,275395,Agent Guide,,2019-05-15T11:58:36+05:30,2019-06-14T12:23:45+05:30,161694,1,2,,6,161694,Video Library,,2019-05-15T11:57:57+05:30,2021-05-24T15:48:52+05:30,6,using-canned-forms,agent-guide,video-library,/freshdesk/video-library/agent-guide/using-canned-forms.mdx
240185,Sorting Ticket Conversations,"<div class=""wistia_responsive_padding"" style=""padding:56.25% 0 0 0;position:relative;""><div class=""wistia_responsive_wrapper"" style=""height:100%;left:0;position:absolute;top:0;width:100%;""><iframe src=""https://fast.wistia.net/embed/iframe/f8og2q2w9a?videoFoam=true"" title=""Sorting Ticket Conversations Video"" frameborder=""0"" class=""wistia_embed"" name=""wistia_embed"" allowfullscreen="""" width=""100%"" height=""100%"" sandbox=""allow-scripts allow-forms allow-same-origin allow-presentation""></iframe></div></div><p><br></p><p dir=""ltr"">The order in which they see conversations within the ticket details page, be it chronological or reverse chronological, should be a choice that they make. Admins can enable their agents to view the newest conversations on top with a single click, so they don’t have to scroll down every time to find the latest updates on a ticket. Read more <a href=""https://support.freshdesk.com/a/solutions/articles/239341-sorting-ticket-conversations-with-freshdesk?utm_source=videolibrary&amp;utm_medium=portal"" rel=""noreferrer noopener"" target=""_blank"">here</a>.</p>",18784870,275395,2,2019-05-15T17:46:34+05:30,2022-07-12T16:05:36+05:30,"        The order in which they see conversations within the ticket details page, be it chronological or reverse chronological, should be a choice that they make. Admins can enable their agents to view the newest conversations on top with a single click, so they don’t have to scroll down every time to find the latest updates on a ticket. Read more here. ",3,2019-06-14T16:22:55+05:30,18784870,"0:47,Estate Omnichannel,Forest Omnichannel",,,,275395,Agent Guide,,2019-05-15T11:58:36+05:30,2019-06-14T12:23:45+05:30,161694,1,2,,6,161694,Video Library,,2019-05-15T11:57:57+05:30,2021-05-24T15:48:52+05:30,6,sorting-ticket-conversations,agent-guide,video-library,/freshdesk/video-library/agent-guide/sorting-ticket-conversations.mdx
240670,Automation - Rules that run on ticket creation,"<div class=""wistia_responsive_padding"" style=""padding:56.25% 0 0 0;position:relative;""><div class=""wistia_responsive_wrapper"" style=""height:100%;left:0;position:absolute;top:0;width:100%;""><iframe src=""https://fast.wistia.net/embed/iframe/3kvlxjhjsk?videoFoam=true"" title=""Automation - Rules that run on Ticket Creation Video"" frameborder=""0"" class=""wistia_embed"" name=""wistia_embed"" allowfullscreen="""" width=""100%"" height=""100%"" sandbox=""allow-scripts allow-forms allow-same-origin allow-presentation""></iframe></div></div><p><br></p><p>These rules allow you to setup your support workflows by performing a predefined set of actions on newly created tickets. These rules let you automate actions such as:</p><ul><li dir=""ltr""><p dir=""ltr"">Assigning tickets to the right groups and/or agents</p></li><li dir=""ltr""><p dir=""ltr"">Setting ticket properties like status, priority, and type</p></li><li dir=""ltr""><p dir=""ltr"">Triggering email notifications to agents and requesters</p></li><li dir=""ltr""><p dir=""ltr"">Deleting tickets or marking them as spam</p></li></ul>",18784870,275395,2,2019-07-01T15:19:49+05:30,2022-07-12T16:05:36+05:30,"        These rules allow you to setup your support workflows by performing a predefined set of actions on newly created tickets. These rules let you automate actions such as:    Assigning tickets to the right groups and/or agents    Setting ticket properties like status, priority, and type    Triggering email notifications to agents and requesters    Deleting tickets or marking them as spam   ",7,2019-07-01T15:19:49+05:30,18784870,"3:54,Estate Omnichannel,Forest Omnichannel",,,,275395,Agent Guide,,2019-05-15T11:58:36+05:30,2019-06-14T12:23:45+05:30,161694,1,2,,6,161694,Video Library,,2019-05-15T11:57:57+05:30,2021-05-24T15:48:52+05:30,6,automation---rules-that-run-on-ticket-creation,agent-guide,video-library,/freshdesk/video-library/agent-guide/automation---rules-that-run-on-ticket-creation.mdx
240671,Automation - Rules that run on hourly triggers,"<div class=""wistia_responsive_padding"" data-identifyelement=""532"" style=""padding:56.25% 0 0 0;position:relative;""><div class=""wistia_responsive_wrapper"" data-identifyelement=""533"" style=""height:100%;left:0;position:absolute;top:0;width:100%;""><iframe src=""https://fast.wistia.net/embed/iframe/cf734b43m1?videoFoam=true"" title=""Automation - Rules that run on Time Triggers Video"" frameborder=""0"" class=""wistia_embed"" name=""wistia_embed"" allowfullscreen="""" width=""100%"" height=""100%"" sandbox=""allow-scripts allow-forms allow-same-origin allow-presentation"" data-identifyelement=""534""></iframe></div></div><p data-identifyelement=""535""><br data-identifyelement=""536""></p><p data-identifyelement=""537"" dir=""ltr"">Automation rules that run on <strong data-identifyelement=""538"" dir=""ltr"">hourly triggers</strong> (FKA <strong>time triggers</strong>) in Freshdesk allow you to bring your workflows into your helpdesk and define specific actions based on<strong data-identifyelement=""539"">&nbsp;time and event-based triggers</strong>. With these automation rules, you can set up a simple rule to send out reminder emails automatically, if the customer hasn't gotten back with the information in, say, 48 hours.</p><p data-identifyelement=""540""><br data-identifyelement=""541""></p>",18784870,275395,2,2019-07-01T15:23:20+05:30,2024-09-19T11:10:21+05:30,"        Automation rules that run on hourly triggers (FKA time triggers) in Freshdesk allow you to bring your workflows into your helpdesk and define specific actions based on time and event-based triggers. With these automation rules, you can set up a simple rule to send out reminder emails automatically, if the customer hasn't gotten back with the information in, say, 48 hours.    ",8,2024-09-19T11:10:20+05:30,50003033063,"2:38,blossom,estate,forest,garden,Estate Omnichannel,Forest Omnichannel",,,,275395,Agent Guide,,2019-05-15T11:58:36+05:30,2019-06-14T12:23:45+05:30,161694,1,2,,6,161694,Video Library,,2019-05-15T11:57:57+05:30,2021-05-24T15:48:52+05:30,6,automation---rules-that-run-on-hourly-triggers,agent-guide,video-library,/freshdesk/video-library/agent-guide/automation---rules-that-run-on-hourly-triggers.mdx
240675,Automation - Rules that run on ticket updates,"<div class=""wistia_responsive_padding"" style=""padding:56.25% 0 0 0;position:relative;""><div class=""wistia_responsive_wrapper"" style=""height:100%;left:0;position:absolute;top:0;width:100%;""><iframe src=""https://fast.wistia.net/embed/iframe/nk7qbo6y0m?videoFoam=true"" title=""Automation - Rules that run on Ticket Updates Video"" frameborder=""0"" class=""wistia_embed"" name=""wistia_embed"" allowfullscreen="""" width=""100%"" height=""100%"" sandbox=""allow-scripts allow-forms allow-same-origin allow-presentation""></iframe></div></div><p><br></p><p>Automation rules that run on&nbsp;<strong>time triggers</strong> in Freshdesk allow you to bring your workflows into your helpdesk and define specific actions based on<strong>&nbsp;time and event-based triggers</strong>. </p>",18784870,275395,2,2019-07-01T21:59:21+05:30,2022-07-12T16:05:37+05:30,        Automation rules that run on time triggers in Freshdesk allow you to bring your workflows into your helpdesk and define specific actions based on time and event-based triggers.  ,9,2019-07-01T21:59:21+05:30,18784870,"3:10,Estate Omnichannel,Forest Omnichannel",,,,275395,Agent Guide,,2019-05-15T11:58:36+05:30,2019-06-14T12:23:45+05:30,161694,1,2,,6,161694,Video Library,,2019-05-15T11:57:57+05:30,2021-05-24T15:48:52+05:30,6,automation---rules-that-run-on-ticket-updates,agent-guide,video-library,/freshdesk/video-library/agent-guide/automation---rules-that-run-on-ticket-updates.mdx
50000000043,What has changed in Freshdesk Automations,"<p></p><div class=""wistia_responsive_padding"" style=""padding:56.25% 0 0 0;position:relative;""><div class=""wistia_responsive_wrapper"" style=""height:100%;left:0;position:absolute;top:0;width:100%;""><iframe src=""https://fast.wistia.net/embed/iframe/w0a7w5ftr4?videoFoam=true"" title=""What's changed in Automations Video"" frameborder=""0"" class=""wistia_embed"" name=""wistia_embed"" allowfullscreen="""" width=""100%"" height=""100%"" sandbox=""allow-scripts allow-forms allow-same-origin allow-presentation""></iframe></div></div><p></p><p><br></p><p>We've given the automations module a neat upgrade! Admins can now set up Dispatch'r, Supervisor, and Observer rules under one single module. <a href=""https://support.freshdesk.com/en/support/solutions/articles/50000000042"" rel=""noopener noreferrer"" target=""_blank"">Read more here</a>.</p>",18784870,275395,2,2019-07-29T13:35:59+05:30,2022-07-12T16:05:37+05:30,"          We've given the automations module a neat upgrade! Admins can now set up Dispatch'r, Supervisor, and Observer rules under one single module. Read more here. ",6,2019-07-29T13:38:01+05:30,18784870,"2:03,Estate Omnichannel,Forest Omnichannel",,,,275395,Agent Guide,,2019-05-15T11:58:36+05:30,2019-06-14T12:23:45+05:30,161694,1,2,,6,161694,Video Library,,2019-05-15T11:57:57+05:30,2021-05-24T15:48:52+05:30,6,what-has-changed-in-freshdesk-automations,agent-guide,video-library,/freshdesk/video-library/agent-guide/what-has-changed-in-freshdesk-automations.mdx
50000000044,Thank you detector (powered by Freddy),"<p data-identifyelement=""485""><br data-identifyelement=""486""></p><div class=""wistia_responsive_padding fr-draggable"" data-identifyelement=""487"" style=""padding:56.25% 0 0 0;position:relative;""><div class=""wistia_responsive_wrapper"" data-identifyelement=""488"" style=""height:100%;left:0;position:absolute;top:0;width:100%;""><iframe src=""https://fast.wistia.net/embed/iframe/k4ftdcu0xg?videoFoam=true"" title=""Thank You Detector (powered by Freddy) Video"" frameborder=""0"" class=""wistia_embed"" name=""wistia_embed"" allowfullscreen="""" width=""100%"" height=""100%"" sandbox=""allow-scripts allow-forms allow-same-origin allow-presentation"" data-identifyelement=""489""></iframe></div></div><p data-identifyelement=""490""><br data-identifyelement=""491""></p><p data-identifyelement=""492"">The <strong data-identifyelement=""493"">Thank You Detector</strong>, powered by <a data-identifyelement=""494"" href=""https://www.freshworks.com/freddy-ai-engine/"" rel=""noopener noreferrer"" target=""_blank""><strong data-identifyelement=""495"">Freddy</strong></a>, can understand the intent of customer responses to 'resolved' or 'closed' tickets to decide if it should be reopened or not. Read more <a data-identifyelement=""496"" href=""https://support.freshdesk.com/en/support/solutions/articles/50000000040"" rel=""noopener noreferrer"" target=""_blank"">here</a>.</p><p data-identifyelement=""492""><br data-identifyelement=""525""></p><pre class=""fd-callout fd-callout--note"" data-identifyelement=""522"" dir=""ltr"">This feature is now available as the Freddy Insights addon.</pre>",18784870,275395,2,2019-07-30T11:12:59+05:30,2024-02-15T15:33:36+05:30,"           The Thank You Detector, powered by Freddy, can understand the intent of customer responses to 'resolved' or 'closed' tickets to decide if it should be reopened or not. Read more here.     This feature is now available as the Freddy Insights addon. ",10,2024-02-15T15:33:36+05:30,50002231496,"1:53,Estate Omnichannel,Forest Omnichannel",,,,275395,Agent Guide,,2019-05-15T11:58:36+05:30,2019-06-14T12:23:45+05:30,161694,1,2,,6,161694,Video Library,,2019-05-15T11:57:57+05:30,2021-05-24T15:48:52+05:30,6,thank-you-detector-powered-by-freddy,agent-guide,video-library,/freshdesk/video-library/agent-guide/thank-you-detector-powered-by-freddy.mdx
50000001422,Creating a knowledge base article with Freshdesk,"<p data-identifyelement=""473""><br></p><div class=""wistia_responsive_padding fr-draggable"" data-identifyelement=""475"" style=""padding:56.25% 0 0 0;position:relative;""><div class=""wistia_responsive_wrapper"" data-identifyelement=""476"" style=""height:100%;left:0;position:absolute;top:0;width:100%;""><iframe src=""https://fast.wistia.net/embed/iframe/ek78eylylt?seo=false&amp;videoFoam=true"" title=""Creating a knowledge base article with Freshdesk Video"" frameborder=""0"" class=""wistia_embed"" name=""wistia_embed"" allowfullscreen="""" width=""100%"" height=""100%"" sandbox=""allow-scripts allow-forms allow-same-origin allow-presentation""></iframe></div></div><p data-identifyelement=""478""><br></p><p data-identifyelement=""480"">Enable your team to create content based on customer feedback and help your customers find answers without any agent assistance using the Freshdesk Knowledge base. Read more about populating your knowledge base <a href=""https://support.freshdesk.com/support/solutions/folders/74531"" rel=""noopener noreferrer"" target=""_blank"">here</a>.</p>",18784870,275395,2,2020-02-19T14:44:38+05:30,2020-09-15T22:20:26+05:30,           Enable your team to create content based on customer feedback and help your customers find answers without any agent assistance using the Freshdesk Knowledge base. Read more about populating your knowledge base here. ,5,2020-02-25T17:35:11+05:30,20933530,"2:34,Estate Omnichannel,Forest Omnichannel",,,,275395,Agent Guide,,2019-05-15T11:58:36+05:30,2019-06-14T12:23:45+05:30,161694,1,2,,6,161694,Video Library,,2019-05-15T11:57:57+05:30,2021-05-24T15:48:52+05:30,6,creating-a-knowledge-base-article-with-freshdesk,agent-guide,video-library,/freshdesk/video-library/agent-guide/creating-a-knowledge-base-article-with-freshdesk.mdx
50000001423,Managing your knowledge base with Freshdesk,"<div class=""wistia_responsive_padding fr-draggable"" style=""padding:56.25% 0 0 0;position:relative;""><div class=""wistia_responsive_wrapper"" style=""height:100%;left:0;position:absolute;top:0;width:100%;""><iframe src=""https://fast.wistia.net/embed/iframe/uj687uwva9?seo=false&amp;videoFoam=true"" title=""Managing your knowledge base with Freshdesk Video"" frameborder=""0"" class=""wistia_embed"" name=""wistia_embed"" allowfullscreen="""" width=""100%"" height=""100%"" sandbox=""allow-scripts allow-forms allow-same-origin allow-presentation""></iframe></div></div><p><br></p><p>Save time managing your growing knowledge base content with the help of advanced filters, focused workspaces, and bulk actions. Read more about managing your knowledge base <a href=""https://support.freshdesk.com/support/solutions/folders/270147"" rel=""noopener noreferrer"" target=""_blank"">here</a>.</p>",18784870,275395,2,2020-02-19T14:52:52+05:30,2020-09-15T22:20:27+05:30,"        Save time managing your growing knowledge base content with the help of advanced filters, focused workspaces, and bulk actions. Read more about managing your knowledge base here. ",6,2020-02-25T17:38:11+05:30,20933530,"1:43,Estate Omnichannel,Forest Omnichannel",,,,275395,Agent Guide,,2019-05-15T11:58:36+05:30,2019-06-14T12:23:45+05:30,161694,1,2,,6,161694,Video Library,,2019-05-15T11:57:57+05:30,2021-05-24T15:48:52+05:30,6,managing-your-knowledge-base-with-freshdesk,agent-guide,video-library,/freshdesk/video-library/agent-guide/managing-your-knowledge-base-with-freshdesk.mdx
50000001424,Setting up a multilingual knowledge base with Freshdesk,"<p></p><div class=""wistia_responsive_padding fr-draggable"" style=""padding:56.25% 0 0 0;position:relative;""><div class=""wistia_responsive_wrapper"" style=""height:100%;left:0;position:absolute;top:0;width:100%;""><iframe src=""https://fast.wistia.net/embed/iframe/x7xpl7hlvr?seo=false&amp;videoFoam=true"" title=""Setting up a multilingual knowledge base with Freshdesk Video"" frameborder=""0"" class=""wistia_embed"" name=""wistia_embed"" allowfullscreen="""" width=""100%"" height=""100%"" sandbox=""allow-scripts allow-forms allow-same-origin allow-presentation""></iframe></div></div><p></p><p><br></p><p>Translate your content into multiple languages and keep them updated  to enable your global customer base to find answers in their own language. Read more about setting up a multilingual knowledge base <a href=""https://support.freshdesk.com/support/solutions/folders/271624"" rel=""noopener noreferrer"" target=""_blank"">here</a>.</p>",18784870,275395,2,2020-02-19T14:55:52+05:30,2020-09-15T22:20:28+05:30,          Translate your content into multiple languages and keep them updated  to enable your global customer base to find answers in their own language. Read more about setting up a multilingual knowledge base here. ,7,2020-02-25T18:05:50+05:30,20933530,"2:02,Estate Omnichannel,Forest Omnichannel",,,,275395,Agent Guide,,2019-05-15T11:58:36+05:30,2019-06-14T12:23:45+05:30,161694,1,2,,6,161694,Video Library,,2019-05-15T11:57:57+05:30,2021-05-24T15:48:52+05:30,6,setting-up-a-multilingual-knowledge-base-with-freshdesk,agent-guide,video-library,/freshdesk/video-library/agent-guide/setting-up-a-multilingual-knowledge-base-with-freshdesk.mdx
50000001888,Approval workflow in the Freshdesk knowledge base,"<p></p><div class=""wistia_responsive_padding fr-draggable"" style=""padding:56.25% 0 0 0;position:relative;""><div class=""wistia_responsive_wrapper"" style=""height:100%;left:0;position:absolute;top:0;width:100%;""><iframe src=""https://fast.wistia.net/embed/iframe/wxy1a53xrk?seo=false&amp;videoFoam=true"" title=""Approval workflow in the Freshdesk knowledge base Video"" frameborder=""0"" class=""wistia_embed"" name=""wistia_embed"" allowfullscreen="""" width=""100%"" height=""100%"" sandbox=""allow-scripts allow-forms allow-same-origin allow-presentation""></iframe></div></div><p><br></p><p>With the new approval workflow, you can now customize the role of each agent involved in a review process, seamlessly track the status of articles in real-time, get instant notifications about a status update, and speed up the review process with bulk actions.</p>",20933530,275395,2,2020-04-13T15:47:52+05:30,2020-12-01T11:20:33+05:30,"         With the new approval workflow, you can now customize the role of each agent involved in a review process, seamlessly track the status of articles in real-time, get instant notifications about a status update, and speed up the review process with bulk actions. ",8,2020-04-13T15:47:52+05:30,20933530,"2:43,Forest Omnichannel",,,,275395,Agent Guide,,2019-05-15T11:58:36+05:30,2019-06-14T12:23:45+05:30,161694,1,2,,6,161694,Video Library,,2019-05-15T11:57:57+05:30,2021-05-24T15:48:52+05:30,6,approval-workflow-in-the-freshdesk-knowledge-base,agent-guide,video-library,/freshdesk/video-library/agent-guide/approval-workflow-in-the-freshdesk-knowledge-base.mdx
